portrait,time,thread_id
tb.1.72cf86cc.DVl5nBMzECbF8x1CVBQKEA,1/1/2018 01:31:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,1/1/2018 17:11:00,5327130076.0
tb.1.875e160f.XfmWeygETBlg2XjNTmfbVg,2/1/2018 23:19:00,5355185933.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,3/1/2018 21:52:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,4/1/2018 18:25:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,5/1/2018 08:03:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,6/1/2018 11:46:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,6/1/2018 12:02:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,10/1/2018 17:38:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,10/1/2018 17:40:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,11/1/2018 17:49:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,14/1/2018 00:30:00,5327130076.0
tb.1.de2cb2eb.wXbuWzhdu_JerrTJSVp87g,15/1/2018 18:36:00,5517123110.0
tb.1.c668be41.k8D_cBKKyXEo4CE97cn_bA,16/1/2018 07:12:00,5517055072.0
tb.1.84c94396.qVcQKrOrKZpD3pl_5ap5OQ,17/1/2018 16:26:00,5517055072.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,17/1/2018 22:12:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,19/1/2018 17:16:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,21/1/2018 10:17:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,22/1/2018 21:26:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,23/1/2018 21:22:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,24/1/2018 18:05:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,25/1/2018 12:38:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,27/1/2018 11:29:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,28/1/2018 08:45:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,28/1/2018 10:19:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,30/1/2018 11:40:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,30/1/2018 21:40:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,31/1/2018 13:39:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,31/1/2018 13:40:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,1/2/2018 00:20:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,1/2/2018 09:43:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,1/2/2018 11:48:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,1/2/2018 12:30:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,1/2/2018 12:33:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,1/2/2018 19:55:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,1/2/2018 19:56:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,1/2/2018 23:54:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,2/2/2018 08:57:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,2/2/2018 14:02:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,2/2/2018 15:01:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,2/2/2018 15:35:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,2/2/2018 15:59:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,3/2/2018 00:07:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,3/2/2018 00:33:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,3/2/2018 16:15:00,5327130076.0
tb.1.91339f5c.68wGhL6J3CXWJfF5I7LdOw,4/2/2018 08:17:00,5490037167.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,4/2/2018 14:26:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,4/2/2018 20:53:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,7/2/2018 18:41:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,9/2/2018 22:42:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,12/2/2018 14:32:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,12/2/2018 19:05:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,16/2/2018 20:07:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,18/2/2018 00:17:00,5327130076.0
tb.1.56daa51b.6yYklVRWkMWCJbGaGGllXA,20/2/2018 15:58:00,5557414033.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,22/2/2018 08:44:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,23/2/2018 01:38:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,24/2/2018 03:36:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,24/2/2018 22:20:00,5327130076.0
tb.1.853ee2e7.dxaV6mE87e68icPhoSvrOQ,27/2/2018 20:28:00,5568963608.0
tb.1.7f123aef.WR1OoXA0tBWB_9GWUUstIg,1/3/2018 15:48:00,5175557271.0
tb.1.7f123aef.WR1OoXA0tBWB_9GWUUstIg,1/3/2018 15:48:00,5175557271.0
tb.1.7f123aef.WR1OoXA0tBWB_9GWUUstIg,1/3/2018 15:49:00,5175557271.0
tb.1.7f123aef.WR1OoXA0tBWB_9GWUUstIg,2/3/2018 10:12:00,5289927408.0
tb.1.7f123aef.WR1OoXA0tBWB_9GWUUstIg,2/3/2018 10:37:00,5570624453.0
tb.1.7f123aef.WR1OoXA0tBWB_9GWUUstIg,2/3/2018 10:54:00,5572562892.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,2/3/2018 13:13:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,3/3/2018 08:49:00,5327130076.0
tb.1.c2cfddbe.dJ2Qc3r6xnKkh3xBJ8LT4w,4/3/2018 19:32:00,5515469592.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,10/3/2018 13:34:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,13/3/2018 18:35:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,14/3/2018 18:22:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,14/3/2018 18:26:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,14/3/2018 19:38:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,17/3/2018 11:59:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,21/3/2018 21:42:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,22/3/2018 19:49:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,25/3/2018 23:09:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,26/3/2018 16:59:00,5327130076.0
tb.1.853ee2e7.dxaV6mE87e68icPhoSvrOQ,28/3/2018 01:45:00,5614704885.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,28/3/2018 21:12:00,5327130076.0
tb.1.7f123aef.WR1OoXA0tBWB_9GWUUstIg,29/3/2018 17:30:00,5586405172.0
tb.1.7f123aef.WR1OoXA0tBWB_9GWUUstIg,29/3/2018 17:30:00,5586405172.0
tb.1.7f123aef.WR1OoXA0tBWB_9GWUUstIg,29/3/2018 17:31:00,5586405172.0
tb.1.7f123aef.WR1OoXA0tBWB_9GWUUstIg,29/3/2018 17:31:00,5586405172.0
tb.1.7f123aef.WR1OoXA0tBWB_9GWUUstIg,29/3/2018 17:31:00,5586405172.0
tb.1.7f123aef.WR1OoXA0tBWB_9GWUUstIg,29/3/2018 17:31:00,5586405172.0
tb.1.7f123aef.WR1OoXA0tBWB_9GWUUstIg,29/3/2018 17:32:00,5586405172.0
tb.1.7f123aef.WR1OoXA0tBWB_9GWUUstIg,29/3/2018 17:32:00,5586405172.0
tb.1.7f123aef.WR1OoXA0tBWB_9GWUUstIg,29/3/2018 17:32:00,5586405172.0
tb.1.7f123aef.WR1OoXA0tBWB_9GWUUstIg,29/3/2018 17:33:00,5586405172.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,31/3/2018 21:14:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,1/4/2018 13:18:00,5327130076.0
tb.1.befba1f6.ngMuHuC9f_Y7Z360jScDrw,3/4/2018 15:11:00,5631218825.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,9/4/2018 16:57:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,9/4/2018 22:03:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,10/4/2018 16:54:00,5327130076.0
tb.1.d2844c97.glFdUO9U7oVuURR2VmQ6UA,13/4/2018 21:33:00,5580357341.0
tb.1.e57d19bb.SzMj8Z2CRblqpNsexC2vcQ,13/4/2018 22:38:00,5580357341.0
tb.1.e52b38d4.E-CxE9LjpqjZ9dKffxaapA,20/4/2018 15:02:00,5568963608.0
tb.1.c668be41.k8D_cBKKyXEo4CE97cn_bA,22/4/2018 21:28:00,5515469592.0
tb.1.15c1b0fc.i2I27WrCMPqL8u-qIGQWSA,7/5/2018 00:50:00,5686878639.0
tb.1.15c1b0fc.i2I27WrCMPqL8u-qIGQWSA,7/5/2018 00:51:00,5686878639.0
tb.1.15c1b0fc.i2I27WrCMPqL8u-qIGQWSA,7/5/2018 00:52:00,5686878639.0
tb.1.15c1b0fc.i2I27WrCMPqL8u-qIGQWSA,7/5/2018 00:52:00,5686878639.0
tb.1.15c1b0fc.i2I27WrCMPqL8u-qIGQWSA,7/5/2018 00:53:00,5686878639.0
tb.1.15c1b0fc.i2I27WrCMPqL8u-qIGQWSA,7/5/2018 00:54:00,5686878639.0
tb.1.15c1b0fc.i2I27WrCMPqL8u-qIGQWSA,7/5/2018 01:38:00,5686878639.0
tb.1.82577add.Wbu_Ov8Y_Arzyt2-pvlZ3Q,8/5/2018 18:09:00,5689546981.0
tb.1.82577add.Wbu_Ov8Y_Arzyt2-pvlZ3Q,9/5/2018 17:16:00,5690848705.0
tb.1.4198b2e6.6Otjgj8D-uD7EezolDVnPg,9/5/2018 22:39:00,5690848705.0
tb.1.dc150987.3pdGyr5laVgpfLdjTqsIVg,17/5/2018 20:19:00,5405898351.0
tb.1.dc150987.3pdGyr5laVgpfLdjTqsIVg,17/5/2018 22:34:00,5405898351.0
tb.1.dc150987.3pdGyr5laVgpfLdjTqsIVg,17/5/2018 23:30:00,5405898351.0
tb.1.67f4aded.Gups5WB4qN3unU7iYzeTUQ,31/5/2018 23:59:00,5247604645.0
tb.1.c99deeee.hyHcswHoCjaIrFKzn4HxFw,11/6/2018 00:08:00,5740376500.0
tb.1.4773b1e8.Oa5aRCH8nBuWEnQ522QFbA,12/6/2018 19:19:00,5742902756.0
tb.1.dc150987.3pdGyr5laVgpfLdjTqsIVg,16/6/2018 09:13:00,5405898351.0
tb.1.9593d234.ko7La-dlYut2CyssbwOwIA,17/6/2018 19:11:00,5751738084.0
tb.1.68a925ef.a1ZZgSnHCZqLuFPwtISxqQ,17/6/2018 20:38:00,5751738084.0
tb.1.90aa2ee8.BQsw1wZW3S81gLnMl94_CA,21/6/2018 21:39:00,5075506273.0
tb.1.42b8d1f6.4gInKr-_JUY6wq3NXHM7EA,28/6/2018 10:01:00,5765785998.0
tb.1.afb0ab11.0kMTRiR7l5TVQRLMbtacSg,2/7/2018 06:09:00,5765785998.0
tb.1.8ac082b2.Tsrie500-irD63Ez65F23w,19/7/2018 10:32:00,5742905498.0
tb.1.612dbe36.2UzDRldTWSB3EI8tVxiIng,24/7/2018 15:14:00,5800933223.0
tb.1.f442a1e8.BKrcNsydg9ZP3dYAqRYCEA,4/8/2018 20:20:00,5824114303.0
tb.1.638a721d.SfLMAmjoJlA_Ci_JeFbKYQ,7/8/2018 19:05:00,5829780048.0
tb.1.a1d3e178.dzvW8pVhRYOGbvaPX9s5Yw,9/8/2018 19:53:00,5229901962.0
tb.1.a1d3e178.dzvW8pVhRYOGbvaPX9s5Yw,9/8/2018 22:14:00,5229901962.0
tb.1.77663002.0B-XZbAG3rWeLqkiYDdufw,17/8/2018 23:52:00,5106295677.0
tb.1.927f4b6d.L_oJlV73k1l0nHwnpH5UuA,21/8/2018 23:23:00,5832878697.0
tb.1.31a51eb4.8V8M1j9vIA_NKrRcFyo_dQ,30/8/2018 17:56:00,5515469592.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,4/9/2018 19:54:00,5867576612.0
tb.1.56bf6e7c.9IYpGtXzVustEYUrpd9_Ow,7/9/2018 00:20:00,5867576612.0
tb.1.56bf6e7c.9IYpGtXzVustEYUrpd9_Ow,7/9/2018 00:21:00,5867576612.0
tb.1.42b8d1f6.4gInKr-_JUY6wq3NXHM7EA,11/9/2018 16:25:00,5876372865.0
tb.1.42b8d1f6.4gInKr-_JUY6wq3NXHM7EA,11/9/2018 16:26:00,5876372865.0
tb.1.42b8d1f6.4gInKr-_JUY6wq3NXHM7EA,11/9/2018 16:27:00,5876372865.0
tb.1.42b8d1f6.4gInKr-_JUY6wq3NXHM7EA,11/9/2018 16:29:00,5876372865.0
tb.1.42b8d1f6.4gInKr-_JUY6wq3NXHM7EA,11/9/2018 16:32:00,5876372865.0
tb.1.42b8d1f6.4gInKr-_JUY6wq3NXHM7EA,11/9/2018 16:40:00,5876372865.0
tb.1.42b8d1f6.4gInKr-_JUY6wq3NXHM7EA,11/9/2018 16:47:00,5876372865.0
tb.1.42b8d1f6.4gInKr-_JUY6wq3NXHM7EA,11/9/2018 17:04:00,5876372865.0
tb.1.42b8d1f6.4gInKr-_JUY6wq3NXHM7EA,11/9/2018 17:06:00,5876372865.0
tb.1.42b8d1f6.4gInKr-_JUY6wq3NXHM7EA,11/9/2018 17:16:00,5876372865.0
tb.1.42b8d1f6.4gInKr-_JUY6wq3NXHM7EA,11/9/2018 17:20:00,5876372865.0
tb.1.42b8d1f6.4gInKr-_JUY6wq3NXHM7EA,11/9/2018 17:21:00,5876372865.0
tb.1.42b8d1f6.4gInKr-_JUY6wq3NXHM7EA,11/9/2018 19:50:00,5876372865.0
tb.1.42b8d1f6.4gInKr-_JUY6wq3NXHM7EA,11/9/2018 19:52:00,5876372865.0
tb.1.42b8d1f6.4gInKr-_JUY6wq3NXHM7EA,11/9/2018 20:06:00,5876372865.0
tb.1.42b8d1f6.4gInKr-_JUY6wq3NXHM7EA,11/9/2018 20:08:00,5876372865.0
tb.1.42b8d1f6.4gInKr-_JUY6wq3NXHM7EA,11/9/2018 20:29:00,5876372865.0
tb.1.42b8d1f6.4gInKr-_JUY6wq3NXHM7EA,12/9/2018 12:18:00,5876372865.0
tb.1.42b8d1f6.4gInKr-_JUY6wq3NXHM7EA,12/9/2018 12:19:00,5876372865.0
tb.1.42b8d1f6.4gInKr-_JUY6wq3NXHM7EA,13/9/2018 12:44:00,5876372865.0
tb.1.42b8d1f6.4gInKr-_JUY6wq3NXHM7EA,13/9/2018 12:50:00,5876372865.0
tb.1.42b8d1f6.4gInKr-_JUY6wq3NXHM7EA,13/9/2018 12:53:00,5876372865.0
tb.1.42b8d1f6.4gInKr-_JUY6wq3NXHM7EA,13/9/2018 12:59:00,5876372865.0
tb.1.42b8d1f6.4gInKr-_JUY6wq3NXHM7EA,13/9/2018 15:04:00,5876372865.0
tb.1.42b8d1f6.4gInKr-_JUY6wq3NXHM7EA,13/9/2018 15:05:00,5876372865.0
tb.1.42b8d1f6.4gInKr-_JUY6wq3NXHM7EA,13/9/2018 15:06:00,5876372865.0
tb.1.42b8d1f6.4gInKr-_JUY6wq3NXHM7EA,13/9/2018 15:08:00,5876372865.0
tb.1.42b8d1f6.4gInKr-_JUY6wq3NXHM7EA,13/9/2018 15:08:00,5876372865.0
tb.1.566ac2d7.iuBRT_m4G3OMmaeVPogy3w,17/9/2018 07:30:00,5879272972.0
tb.1.42b8d1f6.4gInKr-_JUY6wq3NXHM7EA,17/9/2018 09:44:00,5879272972.0
tb.1.f442a1e8.BKrcNsydg9ZP3dYAqRYCEA,18/9/2018 17:31:00,5883950641.0
tb.1.8565552.j7gaPUD55kG1d7RqG3co4Q,24/9/2018 00:35:00,5881121997.0
tb.1.f442a1e8.BKrcNsydg9ZP3dYAqRYCEA,24/9/2018 18:07:00,5892114925.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,16/10/2018 11:37:00,5902720966.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,24/10/2018 02:31:00,5922107973.0
tb.1.4b102447.PqxNsTr4ytAGzvxfWAzXhw,25/10/2018 20:32:00,5922107973.0
tb.1.edd5ec99.xaU7tKTQngnk2-mWIk3c1Q,31/10/2018 20:33:00,5932400082.0
tb.1.ec03795d.f55-Rv46J0yxkOw903kUeg,9/11/2018 07:46:00,5937765825.0
tb.1.c8b11e1d.Yj1qhbxoFm_3hhS6lmXtww,13/11/2018 01:02:00,5946047519.0
tb.1.f3ccc394.W35Um23RsmuBC3GKxYC5AA,15/11/2018 09:03:00,5912437321.0
tb.1.525cad64.FJR493YM2__jTe1CA3x4uw,21/11/2018 01:02:00,5952728068.0
tb.1.525cad64.FJR493YM2__jTe1CA3x4uw,21/11/2018 01:07:00,5952728068.0
tb.1.f3ccc394.W35Um23RsmuBC3GKxYC5AA,25/11/2018 13:52:00,5824114303.0
tb.1.a801276a.3tJJJtg0RFC9xa0l3iQWIg,7/12/2018 00:37:00,5968444001.0
tb.1.7f123aef.WR1OoXA0tBWB_9GWUUstIg,19/12/2018 17:26:00,5982976977.0
tb.1.7de7f827.oeUIkWgfQ10lIl3KWLKf2Q,24/12/2018 04:40:00,5985665438.0
tb.1.7de7f827.oeUIkWgfQ10lIl3KWLKf2Q,24/12/2018 04:44:00,5986840642.0
tb.1.b2e686fc.erowEPjXiIWguEG7jd-75Q,26/12/2018 00:13:00,5988932616.0
tb.1.a24c69cd.IJEfOra1z3C4jN-_-7kRrQ,27/12/2018 23:06:00,5990881753.0
tb.1.2811b283.docKYCVBTDjhVqYuS6LBtg,6/1/2019 12:31:00,5951804436.0
tb.1.7de7f827.oeUIkWgfQ10lIl3KWLKf2Q,8/1/2019 12:55:00,6001300313.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,9/1/2019 14:22:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,9/1/2019 14:24:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,9/1/2019 14:25:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,9/1/2019 14:35:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,9/1/2019 15:20:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,9/1/2019 16:06:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,9/1/2019 16:14:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,9/1/2019 16:16:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,9/1/2019 16:17:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,10/1/2019 02:15:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,10/1/2019 02:24:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,10/1/2019 02:27:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,10/1/2019 02:36:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,10/1/2019 03:36:00,6002455777.0
tb.1.d045dfef.llyN72XBgC-yDBaoMOSwiQ,11/1/2019 00:20:00,6003772513.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,11/1/2019 02:06:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,11/1/2019 17:33:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,12/1/2019 03:16:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,12/1/2019 11:27:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,12/1/2019 18:10:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,13/1/2019 11:00:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,14/1/2019 17:51:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,15/1/2019 11:23:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,15/1/2019 15:28:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,15/1/2019 18:07:00,6002455777.0
tb.1.c99deeee.hyHcswHoCjaIrFKzn4HxFw,17/1/2019 20:02:00,6009520616.0
tb.1.4449bb43.3AWvqyml-VbPKy7WTsrK0A,23/1/2019 07:51:00,6015450110.0
tb.1.245726e8.pp7NiyAmmNydEEI172dNMQ,23/1/2019 07:53:00,5941176779.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,27/1/2019 20:51:00,6019742298.0
tb.1.368f3a45.yAmfgD7Hmt66coP66t-RwA,31/1/2019 18:01:00,6023290092.0
tb.1.4e566e78.C-RRaPyXesN2GRVxVG9P1g,7/2/2019 21:08:00,6029078935.0
tb.1.4e566e78.C-RRaPyXesN2GRVxVG9P1g,7/2/2019 21:11:00,6029078935.0
tb.1.6b50f051.lB4mPfFTfw94Kf0P5WTYWw,15/2/2019 08:18:00,6017470533.0
tb.1.6b50f051.lB4mPfFTfw94Kf0P5WTYWw,15/2/2019 08:20:00,5951804436.0
tb.1.5f3d8665.qslBNCaG2TpjFe2LJ03YFQ,17/2/2019 22:43:00,5799606734.0
tb.1.7a467089.qQqhiKOs82nwCBLCCyKUdA,22/2/2019 14:41:00,6044133683.0
tb.1.66d3b318.GovcPn82Y_xlxlX3vBeoWw,10/3/2019 22:13:00,5724617060.0
tb.1.c177729e.CoQFyAX_3DcaivW0uJNgSA,19/3/2019 21:51:00,6054826298.0
tb.1.4773b1e8.Oa5aRCH8nBuWEnQ522QFbA,21/3/2019 10:24:00,6074543932.0
tb.1.7a467089.qQqhiKOs82nwCBLCCyKUdA,23/3/2019 09:46:00,6076198075.0
tb.1.bb08d3c1.FvuPXl7p89UOvPasmylyEg,28/3/2019 16:11:00,6081042376.0
tb.1.66d3b318.GovcPn82Y_xlxlX3vBeoWw,31/3/2019 03:03:00,5572562892.0
tb.1.254b5f5.Wi8H9zEOUDvud2CnNOrlGQ,9/4/2019 12:42:00,6095378662.0
tb.1.7a467089.qQqhiKOs82nwCBLCCyKUdA,11/4/2019 10:48:00,6097384335.0
tb.1.7a1367c1.t9iXy3Bhmuvf5vrGoc1WtA,11/4/2019 13:00:00,5752915249.0
tb.1.a116397b.H_7cjKLvWpMs673ZV55yTQ,12/4/2019 04:53:00,6090823144.0
tb.1.7a1367c1.t9iXy3Bhmuvf5vrGoc1WtA,13/4/2019 16:02:00,6099518200.0
tb.1.ad1a70d4.-4y7XXFSfsqtVLeyFs0sHQ,14/4/2019 07:12:00,6099518200.0
tb.1.2e2a2468.vsqt7dQ1FMAOw1k5NJvTog,14/4/2019 13:01:00,6061647734.0
tb.1.c1ec3834.W9MjyvngQG6KMTdTuU8vUw,15/4/2019 07:15:00,6101645709.0
tb.1.c1ec3834.W9MjyvngQG6KMTdTuU8vUw,15/4/2019 07:20:00,6101645709.0
tb.1.ad1a70d4.-4y7XXFSfsqtVLeyFs0sHQ,16/4/2019 06:44:00,6101645709.0
tb.1.c1ec3834.W9MjyvngQG6KMTdTuU8vUw,16/4/2019 14:42:00,6101645709.0
tb.1.ad1a70d4.-4y7XXFSfsqtVLeyFs0sHQ,18/4/2019 17:29:00,6101645709.0
tb.1.254b5f5.Wi8H9zEOUDvud2CnNOrlGQ,21/4/2019 17:59:00,6104446641.0
tb.1.254b5f5.Wi8H9zEOUDvud2CnNOrlGQ,21/4/2019 18:10:00,5586405172.0
tb.1.a524f9e9.vwuMySwo53i8H87fyIaJxw,23/4/2019 20:00:00,6093364825.0
tb.1.7a1367c1.t9iXy3Bhmuvf5vrGoc1WtA,24/4/2019 07:56:00,6108528538.0
tb.1.f072c039.gBSorBxdgO6l35A2ao3q9Q,30/4/2019 07:03:00,6081671201.0
tb.1.f3eba9dc.mhqNtuBTqGeznRcm5yGD4Q,7/5/2019 00:22:00,6122961590.0
tb.1.a801276a.3tJJJtg0RFC9xa0l3iQWIg,10/5/2019 00:44:00,6111136739.0
tb.1.e7dd1dc1.Le8dqQBT3EmOz754EnWlkw,10/5/2019 18:02:00,6122961590.0
tb.1.afd48e65.WNat216qI4_18sKV-sZ1IQ,15/5/2019 09:33:00,6131662752.0
tb.1.e8d4c435.AaCDNHw28X1Am8OLOb8MOQ,15/5/2019 22:33:00,6120260744.0
tb.1.102205d8.Mwleog6rvyyvl_D925eBaQ,17/5/2019 21:52:00,6134519748.0
tb.1.7a467089.qQqhiKOs82nwCBLCCyKUdA,19/5/2019 22:39:00,6136534705.0
tb.1.f072c039.gBSorBxdgO6l35A2ao3q9Q,22/5/2019 07:14:00,6081671201.0
tb.1.545aa22d.Xd-VPPy6E4grY9w3J_pesA,23/5/2019 14:10:00,6120260744.0
tb.1.62c31296.UvLmIk5XSueyP-sOuqjCuw,25/5/2019 22:22:00,6141903179.0
tb.1.62c31296.UvLmIk5XSueyP-sOuqjCuw,25/5/2019 22:41:00,6122961590.0
tb.1.b72c70ff.lVJfAu_jj2IPqUVsSFslvw,28/5/2019 18:47:00,6142750153.0
tb.1.15907f61.68o_74J8hzgKMzXRZOV7Ug,29/5/2019 14:00:00,6136534705.0
tb.1.305cec69.A2QTx4zp14U2HermlecKKA,10/6/2019 09:02:00,6156467099.0
tb.1.305cec69.A2QTx4zp14U2HermlecKKA,10/6/2019 09:16:00,6149794222.0
